battery_id,framework_formula,primary_tm,formula_discharge,tm_eneg,tm_ionic_radius,tm_max_oxidation_state,anion_eneg,li_per_fu,spacegroup_number,crystal_system,volume_per_atom,density,polyanion_eneg,structure_prototype,tm_oxidation_discharge,average_voltage,max_delta_volume
mp-753998_Li,MnFeO4,Mn,Li2MnFeO4,1.69,1.4,5.0,3.44,2.0,2,1,12.6112,3.8356,0.0,0,3.6667,3.352561,0.005328
mp-771252_Li,MnH4(SO5)2,Mn,Li2MnH4(SO5)2,1.55,1.4,7.0,3.44,2.0,14,2,11.1084,2.4893,2.58,0,3.0,4.312994,0.038101
mp-777769_Li,MnH6(S2O9)2,Mn,Li4MnH6(S2O9)2,1.55,1.4,7.0,3.44,4.0,56,3,13.5616,2.015,2.58,0,2.0,4.629675,0.034772
mp-778207_Li,MnH8(SO6)2,Mn,LiMnH8(SO6)2,1.55,1.4,7.0,3.44,1.0,15,2,10.7591,2.1414,2.58,4,4.0,4.294892,0.048927
mp-775807_Li,MnNb4O12,Mn,Li3MnNb4O12,1.55,1.4,7.0,3.44,3.0,1,1,13.2038,4.5759,1.6,0,4.0,3.000006,0.017248
mp-775200_Li,MnNi(PO4)2,Mn,Li2MnNi(PO4)2,1.73,1.375,4.5,3.44,2.0,11,2,11.2996,3.7177,2.19,0,3.0,4.259742,0.103004
mp-757099_Li,MnNi3(PO4)4,Ni,Li4MnNi3(PO4)4,1.82,1.3625,3.25,3.44,4.0,6,2,11.5019,3.6749,2.19,0,2.0,4.603012,0.044136
mp-766375_Li,MnNi3(PO4)6,Ni,Li7MnNi3(PO4)6,1.82,1.3625,3.25,3.44,7.0,1,1,13.3804,2.9232,2.19,0,3.0,4.575442,0.042918
mp-752530_Li,MnNi3O8,Ni,Li4MnNi3O8,1.82,1.3625,3.25,3.44,4.0,12,2,11.5329,4.3077,0.0,4,3.3333,3.810893,0.021567
mp-753347_Li,MnNiO4,Mn,Li2MnNiO4,1.73,1.375,4.5,3.44,2.0,74,3,11.6526,4.2188,0.0,0,3.0,3.32472,0.026347
mp-756371_Li,MnO2,Mn,LiMn2O4,1.55,1.4,7.0,3.44,1.0,160,5,12.1487,3.961,0.0,0,3.1586,4.577148,0.004426
mp-18988_Li,MnO3,Mn,Li2MnO3,1.55,1.4,7.0,3.44,2.0,12,2,12.9118,3.3096,0.0,4,4.0,4.666703,0.007939
mp-753588_Li,MnOF3,Mn,Li3MnOF3,1.55,1.4,7.0,3.98,3.0,2,1,15.3544,2.7671,0.0,0,3.0,2.86547,0.022212
mp-734805_Li,MnP2HO7,Mn,LiMnP2HO7,1.55,1.4,7.0,3.44,1.0,14,2,11.7095,2.9637,2.19,0,3.0,3.443146,0.063434
mp-759656_Li,MnP2HO8,Mn,Li3MnP2HO8,1.55,1.4,7.0,3.44,3.0,4,2,12.213,2.786,2.19,0,2.0,3.131207,0.076034
mp-757059_Li,MnP2O7,Mn,Li2MnP2O7,1.55,1.4,7.0,3.44,2.0,2,1,13.5139,2.8124,2.19,0,4.0,5.059318,0.06026
mp-757635_Li,MnP2O9,Mn,Li4MnP2O9,1.55,1.4,7.0,3.44,4.0,1,1,14.4925,2.491,2.19,0,4.0,4.732444,0.028189
mp-768699_Li,MnPCO7,Mn,Li2MnPCO7,1.55,1.4,7.0,3.44,2.0,14,2,13.3108,2.6188,2.19,0,4.0,3.869354,0.026721
mp-23895_Li,MnPH2O5,Mn,LiMn2P2(H2O5)2,1.55,1.4,7.0,3.44,1.0,15,2,10.3577,2.9913,2.19,4,3.0,3.094365,0.053541
mp-754995_Li,MnPHO5,Mn,Li2MnPHO5,1.55,1.4,7.0,3.44,2.0,2,1,10.4139,3.327,2.19,0,2.0,3.519109,0.229908
mp-766455_Li,MnPO4,Mn,LiMnPO4,1.55,1.4,7.0,3.44,1.0,29,3,15.5322,2.6711,2.19,0,2.5,4.60827,0.011741
mp-759305_Li,MnPO4F,Mn,Li2MnPO4F,1.55,1.4,7.0,3.98,2.0,14,2,12.5005,3.2053,2.19,0,2.5,4.127306,0.109954
mp-757358_Li,MnPO5,Mn,LiMnPO5,1.55,1.4,7.0,3.44,1.0,4,2,12.1387,3.2423,2.19,0,4.0,5.078652,0.001174
mp-752722_Li,MnSi2O7,Mn,Li4MnSi2O7,1.55,1.4,7.0,3.44,4.0,1,1,14.9499,2.4781,1.9,0,2.0,3.821909,0.006385
mp-768606_Li,MnSiCO7,Mn,Li3MnSiCO7,1.55,1.4,7.0,3.44,3.0,11,2,13.4564,2.5548,1.9,0,4.0,3.700963,0.013896
mp-759726_Li,MnSiO4,Mn,Li2MnSiO4,1.55,1.4,7.0,3.44,2.0,4,2,14.5195,2.8024,1.9,0,2.0,4.239419,0.015297
mp-775753_Li,MnSn(PO4)2,Mn,Li2MnSn(PO4)2,1.55,1.4,7.0,3.44,2.0,11,2,13.1572,3.824,2.19,0,2.0,2.613187,0.111879
mp-759232_Li,MnV(P2O7)2,Mn,Li3MnV(P2O7)2,1.59,1.375,6.0,3.44,3.0,1,1,13.3076,2.8311,2.19,0,3.5,4.033617,0.071997
mp-757718_Li,MnV(PO4)2,Mn,Li2MnV(PO4)2,1.59,1.375,6.0,3.44,2.0,11,2,12.2889,3.3311,2.19,0,2.0,3.118112,0.052421
mp-768527_Li,MnV(PO4)3,Mn,Li4MnV(PO4)3,1.59,1.375,6.0,3.44,4.0,2,1,13.4197,2.8445,2.19,0,4.0,3.706104,0.077026
mp-757477_Li,MnV3(PO4)4,V,Li4MnV3(PO4)4,1.61,1.3625,5.5,3.44,4.0,6,2,12.255,3.3177,2.19,0,2.0,2.76921,0.053549
mp-759256_Li,MnV3(PO4)6,V,Li6MnV3(PO4)6,1.61,1.3625,5.5,3.44,6.0,146,5,13.2569,2.8647,2.19,0,3.0,3.768423,0.053054
mp-757175_Li,MnV3O8,V,Li4MnV3O8,1.61,1.3625,5.5,3.44,4.0,166,5,12.5996,3.6875,0.0,3,3.5,2.547218,0.008082
mp-754799_Li,MnV4CuO12,V,Li2MnV4CuO12,1.614,1.36,5.4,3.44,2.0,5,2,14.7787,3.21,0.0,0,3.5,3.730421,0.02042
mp-755976_Li,MnV4FeO12,V,Li2MnV4FeO12,1.65,1.3667,5.0,3.44,2.0,5,2,14.669,3.1856,0.0,0,3.25,2.530035,0.001226
mp-850419_Li,MnV4NiO12,V,Li2MnV4NiO12,1.6633,1.3583,4.8333,3.44,2.0,5,2,14.1083,3.3308,0.0,0,3.0,2.578682,0.015883
mp-756140_Li,MnV4O12,V,Li3MnV4O12,1.614,1.36,5.4,3.44,3.0,1,1,11.4613,3.8411,0.0,0,4.0,3.586949,0.027271
mp-756542_Li,MnVO4,Mn,LiMnVO4,1.59,1.375,6.0,3.44,1.0,74,3,12.2444,3.8397,0.0,0,4.0,3.699112,0.057177
mp-753350_Li,MnVP2(HO5)2,Mn,Li2MnVP2(HO5)2,1.59,1.375,6.0,3.44,2.0,2,1,10.7506,3.1842,2.19,0,4.0,3.985717,0.057212
mp-752825_Li,MnVP2(O4F)2,Mn,Li3MnVP2(O4F)2,1.59,1.375,6.0,3.98,3.0,2,1,12.6431,3.1317,2.19,0,2.5,3.72509,0.07321
mp-26131_Li,Mo(PO3)4,Mo,LiMo(PO3)4,2.16,1.45,6.0,3.44,1.0,15,2,13.2342,3.0396,2.19,4,3.0,4.45996,0.002966
mp-25983_Li,Mo(PO4)2,Mo,LiMo(PO4)2,2.16,1.45,6.0,3.44,1.0,14,2,14.5382,2.9685,2.19,0,5.0,4.514129,0.016243
mp-26535_Li,Mo2(PO4)3,Mo,Li3Mo2(PO4)3,2.16,1.45,6.0,3.44,3.0,12,2,13.1463,3.5426,2.19,4,3.0,3.532483,0.003743
mp-25266_Li,Mo2P2O11,Mo,LiMo2P2O11,2.16,1.45,6.0,3.44,1.0,11,2,13.9768,3.4044,2.19,0,6.0,3.795661,0.006295
mp-1012668_Li,Mo2P2O9,Mo,LiMo2P2O9,2.16,1.45,6.0,3.44,1.0,62,3,14.5619,3.4896,2.19,1,3.5,3.45091,0.00912
mp-26237_Li,Mo2P3O13,Mo,LiMo2P3O13,2.16,1.45,6.0,3.44,1.0,2,1,14.547,3.1251,2.19,0,5.0,3.877522,0.022527
mp-585177_Li,Mo2P5O18,Mo,Li5Mo2P5O18,2.16,1.45,6.0,3.44,5.0,2,1,13.4399,3.1369,2.19,0,4.0,3.801658,0.002164
mp-25922_Li,Mo2PO8,Mo,LiMo2PO8,2.16,1.45,6.0,3.44,1.0,4,2,14.3448,3.6922,2.19,0,5.5,3.266084,0.008352
mp-26561_Li,Mo3(PO4)4,Mo,Li3Mo3(PO4)4,2.16,1.45,6.0,3.44,3.0,1,1,14.2852,3.3746,2.19,0,3.0,4.034618,0.013129
mp-554485_Li,Mo3O8,Mo,Li4Mo3O8,2.16,1.45,6.0,3.44,4.0,12,2,14.8389,4.2301,0.0,4,4.0,2.992617,0.023754
mp-1013898_Li,Mo3P3O13,Mo,LiMo3P3O13,2.16,1.45,6.0,3.44,1.0,11,2,14.4669,3.5566,2.19,0,3.5,3.560031,0.00712
mp-17314_Li,Mo3P3O16,Mo,LiMo3P3O16,2.16,1.45,6.0,3.44,1.0,2,1,14.2937,3.3623,2.19,0,5.5,3.998809,0.010961
mp-705470_Li,Mo4P5O24,Mo,Li3Mo4P5O24,2.16,1.45,6.0,3.44,3.0,9,2,14.9136,3.113,2.19,0,5.0,3.627473,0.008564
mp-26744_Li,Mo4P7O24,Mo,LiMo4P7O24,2.16,1.45,6.0,3.44,1.0,2,1,14.1342,3.3049,2.19,0,3.5,2.892506,0.004881
mp-25387_Li,MoO2,Mo,Li(MoO2)2,2.16,1.45,6.0,3.44,1.0,141,4,15.2787,4.6349,0.0,0,3.1586,3.175817,0.015642
mp-26443_Li,MoP2O7,Mo,LiMoP2O7,2.16,1.45,6.0,3.44,1.0,2,1,13.6775,3.2766,2.19,0,3.0,4.167374,0.002012
mp-25974_Li,MoP2O9,Mo,Li4MoP2O9,2.16,1.45,6.0,3.44,4.0,1,1,15.4968,2.6957,2.19,0,5.0,3.363105,0.017328
mp-27115_Li,MoPO5,Mo,LiMoPO5,2.16,1.45,6.0,3.44,1.0,33,3,16.4126,2.9906,2.19,0,4.0,3.778906,0.00714
mp-504854_Li,Na2CoO4,Co,Na2Li3CoO4,1.88,1.35,3.0,3.44,3.0,1,1,15.6481,2.5606,0.0,0,3.0,3.185939,0.000354
mp-6838_Li,Na2Fe(Si2O5)3,Fe,Na2LiFe(Si2O5)3,1.83,1.4,3.0,3.44,1.0,64,3,13.3548,2.6439,1.9,0,3.0,5.448513,0.000401
mp-553997_Li,Na2Mn(PO3)5,Mn,Na2LiMn(PO3)5,1.55,1.4,7.0,3.44,1.0,11,2,13.7446,2.6042,2.19,0,3.0,2.908053,0.020143
mp-768058_Li,Na2MnPCO7,Mn,Na2LiMnPCO7,1.55,1.4,7.0,3.44,1.0,1,1,12.9678,2.7307,2.19,0,3.0,3.20474,0.003993
mp-772859_Li,Na2Ti3Fe(PO4)6,Ti,Na2Li5Ti3Fe(PO4)6,1.6125,1.4,3.75,3.44,5.0,146,5,13.0164,2.889,2.19,0,3.1586,2.525168,0.030316
mp-558049_Li,Na2V3P2O13,V,Na2Li2V3P2O13,1.63,1.35,5.0,3.44,2.0,56,3,13.5131,2.88,2.19,0,4.5,2.682647,0.037162
mp-775329_Li,Na3Fe5(SiO3)10,Fe,Na3Li2Fe5(SiO3)10,1.83,1.4,3.0,3.44,2.0,1,1,11.5219,3.3299,1.9,0,3.0,4.848314,0.000905
mp-769456_Li,Na5Fe2P2(CO7)2,Fe,Na5LiFe2P2(CO7)2,1.83,1.4,3.0,3.44,1.0,7,2,12.4877,2.8541,2.19,0,2.5,3.221984,0.014046
mp-766215_Li,Na5Fe6(SiO3)12,Fe,Na5LiFe6(SiO3)12,1.83,1.4,3.0,3.44,1.0,5,2,11.3371,3.3838,1.9,0,3.0,4.730191,0.00309
mp-554028_Li,Na5Mn2O8,Mn,Na5LiMn2O8,1.55,1.4,7.0,3.44,1.0,62,3,14.0566,2.7786,0.0,1,5.0,4.073788,0.011525
mp-754356_Li,Na5Mn2P2(CO7)2,Mn,Na5LiMn2P2(CO7)2,1.55,1.4,7.0,3.44,1.0,1,1,12.7121,2.7943,2.19,0,2.5,3.465166,0.000115
mp-768847_Li,Na5Ni2P2(CO7)2,Ni,Na5LiNi2P2(CO7)2,1.91,1.35,2.0,3.44,1.0,6,2,12.2114,2.9497,2.19,0,2.0,4.15788,0.003136
mp-775293_Li,Na9Fe10(SiO3)20,Fe,Na9LiFe10(SiO3)20,1.83,1.4,3.0,3.44,1.0,1,1,11.2624,3.4061,1.9,0,3.1586,4.703034,0.001905
mp-760344_Li,NaCoPCO7,Co,NaLi2CoPCO7,1.88,1.35,3.0,3.44,2.0,4,2,13.4264,2.6636,2.19,0,2.0,4.187994,0.03632
mp-755636_Li,NaFe2(SiO3)4,Fe,NaLiFe2(SiO3)4,1.83,1.4,3.0,3.44,1.0,5,2,11.5946,3.3092,1.9,0,3.1586,4.853935,0.000562
mp-769633_Li,NaFePCO7,Fe,NaLi2FePCO7,1.83,1.4,3.0,3.44,2.0,4,2,14.2509,2.4768,2.19,0,4.0,3.720026,0.083123
mp-775876_Li,NaMnP2O7,Mn,NaLiMnP2O7,1.55,1.4,7.0,3.44,1.0,2,1,11.9509,3.1815,2.19,0,2.0,3.352831,0.08891
mp-755754_Li,NaMnPCO7,Mn,NaLi2MnPCO7,1.55,1.4,7.0,3.44,2.0,4,2,13.5036,2.6037,2.19,0,2.0,3.653552,0.013612
mp-759780_Li,Nb6NiO18,Ni,Li5Nb6NiO18,1.91,1.35,2.0,3.44,5.0,1,1,13.2291,4.5395,1.6,0,4.0,3.536262,0.015944
mp-774457_Li,Nb7V12O48,V,Li9Nb7V12O48,1.63,1.35,5.0,3.44,9.0,1,1,14.7565,3.4088,1.6,0,5.0,3.043945,0.019991
mp-758592_Li,NbCo3(PO4)6,Co,Li6NbCo3(PO4)6,1.88,1.35,3.0,3.44,6.0,146,5,14.1359,2.9006,2.19,0,2.5,4.369007,0.00103
mp-757558_Li,NbCo3O8,Co,Li2NbCo3O8,1.88,1.35,3.0,3.44,2.0,9,2,10.8283,5.0823,1.6,0,3.0,4.088065,0.04702
mp-758746_Li,NbCr3(PO4)6,Cr,Li6NbCr3(PO4)6,1.66,1.4,6.0,3.44,6.0,146,5,13.8729,2.8823,2.19,0,2.5,3.562818,0.016252
mp-753114_Li,NbFe3O8,Fe,Li4NbFe3O8,1.83,1.4,3.0,3.44,4.0,2,1,13.2595,4.0538,1.6,0,3.0,2.820916,0.000826
mp-776163_Li,NbFe7(PO4)12,Fe,Li8NbFe7(PO4)12,1.83,1.4,3.0,3.44,8.0,1,1,14.0834,2.815,2.19,0,3.1586,4.959121,0.021738
mp-754222_Li,NbFeO4,Fe,LiNbFeO4,1.83,1.4,3.0,3.44,1.0,95,4,13.6668,4.3082,1.6,0,3.0,3.176277,0.013395
mp-759457_Li,NbNi3(PO4)6,Ni,Li8NbNi3(PO4)6,1.91,1.35,2.0,3.44,8.0,1,1,14.1864,2.8878,2.19,0,2.0,3.003554,0.010864
mp-754424_Li,NbNi3O8,Ni,Li4NbNi3O8,1.91,1.35,2.0,3.44,4.0,12,2,12.4132,4.4254,1.6,4,3.0,3.835749,0.000186
mp-775224_Li,NbV3(PO4)6,V,Li6NbV3(PO4)6,1.63,1.35,5.0,3.44,6.0,146,5,13.7475,2.8974,2.19,0,4.5,2.745027,0.037954
mp-770930_Li,NbV3O8,V,Li2NbV3O8,1.63,1.35,5.0,3.44,2.0,9,2,12.2147,4.2339,1.6,0,3.5,3.136507,0.042691
mp-543110_Li,Nd2Tl(MoO4)4,Mo,LiNd2Tl(MoO4)4,2.16,1.45,6.0,3.44,1.0,15,2,14.903,5.4869,0.0,4,3.1586,4.874744,0.032813
mp-757402_Li,Ni(CO3)2,Ni,Li2Ni(CO3)2,1.91,1.35,2.0,3.44,2.0,14,2,14.3559,2.2968,0.0,0,2.5,4.825231,0.068057
mp-753788_Li,Ni(PO3)3,Ni,LiNi(PO3)3,1.91,1.35,2.0,3.44,1.0,2,1,13.349,2.8286,2.19,0,3.0,5.18406,0.02534
mp-32398_Li,Ni(PO4)2,Ni,Li3Ni(PO4)2,1.91,1.35,2.0,3.44,3.0,4,2,12.9147,2.9063,2.19,0,3.0,4.980682,0.011522
mp-772423_Li,Ni(SO4)2,Ni,LiNi(SO4)2,1.91,1.35,2.0,3.44,1.0,146,5,13.6407,2.7757,2.58,0,4.0,5.318546,0.026128
mp-759703_Li,Ni11O28,Ni,Li17Ni11O28,1.91,1.35,2.0,3.44,17.0,2,1,11.8136,3.9415,0.0,0,4.0,3.548908,0.020507
mp-758517_Li,Ni13O24,Ni,Li11Ni13O24,1.91,1.35,2.0,3.44,11.0,12,2,10.9522,4.7001,0.0,4,2.5,3.772235,0.015849
mp-25823_Li,Ni2(PO3)5,Ni,LiNi2(PO3)5,1.91,1.35,2.0,3.44,1.0,13,2,13.3824,2.8892,2.19,0,2.0,5.435916,0.008061
mp-26679_Li,Ni2(PO4)3,Ni,Li3Ni2(PO4)3,1.91,1.35,2.0,3.44,3.0,12,2,12.1303,3.2395,2.19,4,3.0,4.834791,0.001901
mp-768526_Li,Ni2(SO4)3,Ni,Li2Ni2(SO4)3,1.91,1.35,2.0,3.44,2.0,15,2,12.7224,3.1139,2.58,4,3.0,5.2077,0.003208
mp-776423_Li,Ni2C4SO16,Ni,Li6Ni2C4SO16,1.91,1.35,2.0,3.44,6.0,70,3,13.1818,2.4838,2.58,0,2.0,4.807226,0.060481
mp-17664_Li,Ni2P3O10,Ni,LiNi2P3O10,1.91,1.35,2.0,3.44,1.0,11,2,11.4384,3.5838,2.19,0,2.0,5.268362,0.019235
mp-26191_Li,Ni2P5O16,Ni,Li3Ni2P5O16,1.91,1.35,2.0,3.44,3.0,13,2,13.9167,2.7405,2.19,0,2.0,5.065938,0.027143
mp-25991_Li,Ni3(P2O7)2,Ni,Li2Ni3(P2O7)2,1.91,1.35,2.0,3.44,2.0,14,2,12.0843,3.4286,2.19,0,2.0,5.060933,0.002122
mp-504236_Li,Ni3(PO4)4,Ni,Li3Ni3(PO4)4,1.91,1.35,2.0,3.44,3.0,1,1,13.808,2.907,2.19,0,3.0,5.121817,0.024049
mp-656887_Li,Ni3O4,Ni,LiNi3O4,1.91,1.35,2.0,3.44,1.0,65,3,10.1686,5.6007,0.0,0,3.1586,3.512418,0.019079
mp-25879_Li,Ni3P3O11,Ni,LiNi3P3O11,1.91,1.35,2.0,3.44,1.0,14,2,11.9846,3.6269,2.19,0,2.0,4.690573,0.000407
mp-754228_Li,Ni3SbO8,Ni,Li4Ni3SbO8,1.91,1.35,2.0,3.44,4.0,166,5,12.5921,4.6796,2.05,3,3.0,4.149163,0.000336
mp-753100_Li,Ni3Sn(PO4)4,Ni,Li4Ni3Sn(PO4)4,1.91,1.35,2.0,3.44,4.0,6,2,11.8301,3.9459,2.19,0,2.0,3.72039,0.088103
mp-756871_Li,Ni3TeO8,Ni,Li4Ni3TeO8,1.91,1.35,2.0,3.44,4.0,12,2,12.4242,4.8079,0.0,4,2.0,3.680826,0.030351
mp-26511_Li,Ni4(PO4)3,Ni,LiNi4(PO4)3,1.91,1.35,2.0,3.44,1.0,122,4,10.5543,4.3034,2.19,0,2.0,4.545262,0.001722
mp-585202_Li,Ni4P4O15,Ni,Li2Ni4P4O15,1.91,1.35,2.0,3.44,2.0,15,2,13.7375,3.1463,2.19,4,2.5,4.440472,0.02116
mp-26384_Li,Ni4P7O24,Ni,LiNi4P7O24,1.91,1.35,2.0,3.44,1.0,2,1,13.3031,2.98,2.19,0,3.5,4.677124,0.014345
mp-26921_Li,Ni5(PO4)4,Ni,Li2Ni5(PO4)4,1.91,1.35,2.0,3.44,2.0,2,1,12.0168,3.7219,2.19,0,2.0,4.157003,0.016113
mp-766892_Li,Ni5O9,Ni,Li4Ni5O9,1.91,1.35,2.0,3.44,4.0,1,1,11.0708,4.6869,0.0,0,2.5,3.654862,0.002844
mp-774836_Li,Ni5Te(PO4)6,Ni,Li4Ni5Te(PO4)6,1.91,1.35,2.0,3.44,4.0,146,5,12.3903,3.6889,2.19,0,2.0,3.922822,0.020619
mp-753344_Li,Ni6O7,Ni,LiNi6O7,1.91,1.35,2.0,3.44,1.0,2,1,9.6422,6.1489,0.0,0,2.5,4.042083,0.018505
mp-504371_Li,Ni6P7O24,Ni,LiNi6P7O24,1.91,1.35,2.0,3.44,1.0,11,2,11.4292,3.742,2.19,0,2.0,4.829746,0.001096
mp-27049_Li,Ni9(P2O7)8,Ni,Li14Ni9(P2O7)8,1.91,1.35,2.0,3.44,14.0,1,1,13.4844,2.9187,2.19,0,3.0,5.066216,0.017202
mp-656884_Li,Ni9O10,Ni,LiNi9O10,1.91,1.35,2.0,3.44,1.0,2,1,9.5681,6.2864,0.0,0,2.5,3.947006,0.013019
mp-755271_Li,NiBO3,Ni,LiNiBO3,1.91,1.35,2.0,3.44,1.0,6,2,11.5466,3.3797,2.04,0,2.0,4.763462,0.001379
mp-770369_Li,NiCSO7,Ni,Li2NiCSO7,1.91,1.35,2.0,3.44,2.0,4,2,13.9502,2.5564,2.58,0,3.0,4.436482,0.005053
mp-771658_Li,NiH12(SO7)2,Ni,Li2NiH12(SO7)2,1.91,1.35,2.0,3.44,2.0,14,2,12.6564,1.6238,2.58,0,2.0,4.465768,0.255655
mp-771916_Li,NiH8(CO5)2,Ni,Li2NiH8(CO5)2,1.91,1.35,2.0,3.44,2.0,14,2,9.7656,2.0305,0.0,0,2.0,4.392236,0.02591
mp-755410_Li,NiO2,Ni,LiNiO2,1.91,1.35,2.0,3.44,1.0,64,3,12.0025,4.1824,0.0,0,3.5,4.099165,0.026949
mp-26231_Li,NiP2O7,Ni,LiNiP2O7,1.91,1.35,2.0,3.44,1.0,5,2,12.4009,3.1151,2.19,0,3.0,5.481117,0.014382
mp-25396_Li,NiPCO7,Ni,Li3NiPCO7,1.91,1.35,2.0,3.44,3.0,4,2,13.9238,2.5482,2.19,0,3.0,4.956461,0.042482
mp-25967_Li,NiPO4,Ni,LiNiPO4,1.91,1.35,2.0,3.44,1.0,159,5,12.1718,3.4939,2.19,0,2.0,5.069875,0.022123
mp-25397_Li,NiPO4F,Ni,Li2NiPO4F,1.91,1.35,2.0,3.98,2.0,2,1,12.467,3.2854,2.19,0,2.0,5.057703,0.065408
mp-757910_Li,NiSn(PO4)2,Ni,Li2NiSn(PO4)2,1.91,1.35,2.0,3.44,2.0,11,2,12.267,4.1439,2.19,0,2.0,2.506699,0.134775
mp-755249_Li,NiSnO4,Ni,Li2NiSnO4,1.91,1.35,2.0,3.44,2.0,10,2,13.3913,4.989,0.0,0,2.0,3.85248,0.0057
mp-543079_Li,Rb5Si2NiO8,Ni,Rb5LiSi2NiO8,1.91,1.35,2.0,3.44,1.0,15,2,19.6251,3.5442,1.9,4,3.0,3.378374,0.006331
mp-559279_Li,RbV(PO4)2,V,RbLiV(PO4)2,1.63,1.35,5.0,3.44,1.0,14,2,15.2458,2.9621,2.19,0,5.0,3.002796,0.007108
mp-760050_Li,Sc9Fe(SiO3)20,Fe,Li10Sc9Fe(SiO3)20,1.83,1.4,3.0,3.44,10.0,1,1,12.7257,2.8738,1.9,0,3.1586,5.010499,0.005443
mp-780288_Li,SiNiO4,Ni,Li2SiNiO4,1.91,1.35,2.0,3.44,2.0,7,2,14.4066,2.8965,1.9,0,2.5,4.628999,0.018631
mp-766205_Li,SrLa15(CoO8)4,Co,SrLi4La15(CoO8)4,1.88,1.35,3.0,3.44,4.0,1,1,14.0329,6.6423,0.0,0,4.0,3.768149,0.012053
mp-753433_Li,SrLa3MnO8,Mn,SrLiLa3MnO8,1.55,1.4,7.0,3.44,1.0,63,3,14.3211,6.1299,0.0,0,4.0,4.527683,0.007446
mp-17502_Li,SrVPO6,V,SrLiVPO6,1.63,1.35,5.0,3.44,1.0,14,2,13.2503,3.6974,2.19,0,5.0,2.557259,0.030722
mp-26409_Li,Ti(PO3)4,Ti,LiTi(PO3)4,1.54,1.4,4.0,3.44,1.0,15,2,13.3603,2.6595,2.19,4,3.0,3.235354,0.011663
mp-684059_Li,Ti(PO3)5,Ti,Li2Ti(PO3)5,1.54,1.4,4.0,3.44,2.0,7,2,15.0113,2.3321,2.19,0,4.0,3.800237,0.025389
mp-780570_Li,Ti(SO4)2,Ti,LiTi(SO4)2,1.54,1.4,4.0,3.44,1.0,61,3,12.8845,2.8118,2.58,0,4.0,2.787167,0.042925
mp-756432_Li,Ti(TeO4)3,Ti,Li4Ti(TeO4)3,1.54,1.4,4.0,3.44,4.0,3,2,13.7397,4.7033,0.0,0,4.0,3.487986,0.056861
mp-759812_Li,Ti11O24,Ti,Li7Ti11O24,1.54,1.4,4.0,3.44,7.0,12,2,12.917,3.3443,0.0,4,4.0,2.524116,0.005003
mp-772995_Li,Ti12Fe5O32,Ti,Li7Ti12Fe5O32,1.6253,1.4,3.7059,3.44,7.0,146,5,12.2796,3.7687,0.0,0,3.0,3.136113,0.029557
mp-759678_Li,Ti15O32,Ti,Li8Ti15O32,1.54,1.4,4.0,3.44,8.0,166,5,12.7584,3.4061,0.0,3,4.0,2.684564,0.007439
mp-753046_Li,Ti2Co3O10,Co,Li5Ti2Co3O10,1.744,1.37,3.4,3.44,5.0,1,1,11.8016,4.0573,0.0,0,3.5,3.472139,0.025743
mp-759038_Li,Ti2Fe3Co3O16,Fe,Li10Ti2Fe3Co3O16,1.7763,1.3813,3.25,3.44,10.0,8,2,11.8829,4.0529,0.0,0,3.5,2.505874,0.078647
mp-766008_Li,Ti2Fe3Ni3O16,Fe,Li10Ti2Fe3Ni3O16,1.7875,1.3813,2.875,3.44,10.0,8,2,11.7402,4.0979,0.0,0,3.5,3.699384,0.078189
mp-759041_Li,Ti2Fe3O10,Fe,Li4Ti2Fe3O10,1.714,1.4,3.4,3.44,4.0,2,1,12.8952,3.6336,0.0,0,3.0,3.307201,0.012494
mp-755215_Li,Ti2Mn3Fe3O16,Mn,Li4Ti2Mn3Fe3O16,1.6525,1.4,4.75,3.44,4.0,8,2,11.3064,4.1862,0.0,0,4.0,4.23038,0.064751
mp-759589_Li,Ti2Mn5O12,Mn,Li5Ti2Mn5O12,1.5471,1.4,6.1429,3.44,5.0,4,2,12.5663,3.9115,0.0,0,3.0,2.714784,0.009212
mp-1013762_Li,Ti2P2O9,Ti,LiTi2P2O9,1.54,1.4,4.0,3.44,1.0,62,3,13.4041,2.8748,2.19,1,3.5,2.645817,0.01185
mp-762505_Li,Ti3Co3(SbO8)2,Ti,Li4Ti3Co3(SbO8)2,1.71,1.375,3.5,3.44,4.0,1,1,11.3711,4.9889,2.05,0,3.6667,4.300809,0.11743
mp-752786_Li,Ti3Co3(TeO8)2,Ti,Li4Ti3Co3(TeO8)2,1.71,1.375,3.5,3.44,4.0,8,2,12.1635,4.7303,0.0,0,3.0,3.647129,0.079381
mp-758706_Li,Ti3Cr(PO4)6,Ti,Li6Ti3Cr(PO4)6,1.57,1.4,4.5,3.44,6.0,146,5,13.6481,2.7391,2.19,0,3.0,3.115056,0.026625
mp-758653_Li,Ti3Cr3(SbO8)2,Ti,Li4Ti3Cr3(SbO8)2,1.6,1.4,5.0,3.44,4.0,1,1,12.0417,4.5915,2.05,0,3.6667,3.080379,0.092159
mp-758259_Li,Ti3Cu3(TeO8)2,Ti,Li4Ti3Cu3(TeO8)2,1.54,1.4,4.0,3.44,4.0,8,2,12.0194,4.8667,0.0,0,4.0,3.6525,0.087394
